restaurant,restaurant_slug,category,item_name,description,price_sar,image_file,image_source_url
AN Burger,an-burger-122815,An Burger,Double Beef Burger With Fries,Two pieces of luxurious black angus with special an sauce served with a piece of cheddar cheese and fries,36,images/8f0980c9f8a307c5.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ANB/1c3b3dcf537a0bceb7ebb81da1b71784.jpg?width=1440&quality=75&webp=true
AN Burger,an-burger-122815,An Burger,Double Beef Burger,Two pieces of luxurious black angus with special an sauce served with a piece of cheddar cheese and fries,32,images/33a73ee4ef8f9d9a.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ANB/6e26dcd1b7249974338eb6ad4916e92c.jpg?width=1440&quality=75&webp=true
AN Burger,an-burger-122815,An Philly,An Philly Steak,Delicious philly steak sandwich prepared with luxurious black angus meat with special an sauce in addition to fresh french fries,29,images/bdb0a27f3b8b4499.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ANB/d41b2ee20ecc448d5cf9c361ef5f7644.jpg?width=1440&quality=75&webp=true
AN Burger,an-burger-122815,An Fries,An Special Fries,Special an fries with beef pieces,26,images/05cd80f75948c93d.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ANB/87303482cfc6bd68129fc661932b59f2.jpg?width=1440&quality=75&webp=true
AN Burger,an-burger-122815,An Fries,Fries,Fresh fries,10,images/49cbed9596bf8f90.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ANB/c0d60b9d36e02c96dbdb25e5e8a6e84c.jpg?width=1440&quality=75&webp=true
AN Burger,an-burger-122815,An Sauce,An Sauce,An sauce special,5,images/ebaf44790b74de89.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ANB/b2b6b6c8f8bdff3698b96f94b3d1486f.jpg?width=1440&quality=75&webp=true
AN Burger,an-burger-122815,Drinks,Coca Cola,Cold soft drink,5,images/5eb0d2fb97145fbb.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ANB/0df8517103d64e9b6615775f40d01fa0.jpg?width=1440&quality=75&webp=true
Archi,archi-115452,New Products,Chicken Caesar Salad,"Fresh, crisp lettuce tossed in creamy caesar dressing, topped with tender grilled chicken, golden croutons, and a generous sprinkle of parmesan cheese.",39,images/c0474b28893835cd.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/4f85e00a1ead16972659dcf1c8ebab17.png?width=1440&quality=75&webp=true
Archi,archi-115452,New Products,Cream & Crumble,"Layers of rich chocolate cream and delicate biscuit, finished with a buttery golden crumble for the perfect balance of creamy indulgence and satisfying crunch in every spoonful.",37,images/ca709470a436963f.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/a5a476aa631c9d723ea3af6f46fd5084.png?width=1440&quality=75&webp=true
Archi,archi-115452,New Products,Chicken Caesar Sandwich,"Grilled chicken, crisp romaine lettuce, parmesan cheese, creamy caesar dressing, and toasted bread.",31,images/62071a30bdf6f318.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/614014a78ae286cec188b1aa47fef8d2.png?width=1440&quality=75&webp=true
Archi,archi-115452,New Products,Bresaola Sandwich,"An italian-inspired sandwich crafted with rich flavors, premium ingredients, and the perfect balance of freshness and creaminess — all served in freshly baked ciabatta bread.",36,images/f1f1a8ea3b2c9d81.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/988e647776baefae9d76f6bfb5574c82.png?width=1440&quality=75&webp=true
Archi,archi-115452,Gathering Boxes,Sandwich Box,A generous platter of 12 bite-sized of archi's sandwiches served with crisp golden sticks and a selection of flavorful sauces.,175,images/28b7eda7de97a800.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/1745b545e3f24c162e29254c355b11fe.png?width=1440&quality=75&webp=true
Archi,archi-115452,Gathering Boxes,Coffee Box,"1.5 l of premium brazilian coffee beans known for their smooth, rich flavor.",105,images/78f6b0f56983ce72.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/6bb91c42bb81e1a637f671f673ccd6dd.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Bresaola Sandwich,"An italian-inspired sandwich crafted with rich flavors, premium ingredients, and the perfect balance of freshness and creaminess — all served in freshly baked ciabatta bread.",36,images/f1f1a8ea3b2c9d81.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/988e647776baefae9d76f6bfb5574c82.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Chicken Caesar Sandwich,"Grilled chicken, crisp romaine lettuce, parmesan cheese, creamy caesar dressing, and toasted bread.",31,images/62071a30bdf6f318.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/614014a78ae286cec188b1aa47fef8d2.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Burrata Sandwich,"Ciabatta bread with creamy burrata cheese, crisp baby rocca, a vibrant cherry tomato mix, and green olivepest, all lifted with a touch of aromatic pesto.",30,images/5ac29410763db88d.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/cba62904deb746da59df6821c7122d08.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Archi Spicy Tuna,"Archi special tuna mix, sliced tomatoes, pesto sauce, and tabasco sauce",30,images/3d7aa5e91254df49.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/31e5c577d459fcfc865a42ce9eb10aaf.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Pressed Mozzerella,"Ciabatta bread layered with shredded mozzarella, rich sundried tomatoes, and a touch of fragrant pesto.",29,images/edca186ebc24b97d.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/90038c4eb047da16d178c799c52b362e.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Caprese,"Layers of sliced mozzarella, fresh baby rocca, and ripe tomato slices brought together with a special creamy balsamic sauce and a touch of pesto.",29,images/07cf8e909f027bec.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/263d186d1248eb8f623271fcb00b82f6.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Avocado Tartine,"Toasted ciabatta bread filled with grilled halloumi, a soft-cooked egg, fresh baby rocca, and a smooth avocado mix, finished with a drizzle of balsamic sauce.",30,images/8ccba5c846c20f6f.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/8fa6efe66fa721ae1f4e0239a0062109.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Turkey Avocado,"Tender turkey slices layered with shredded mozzarella, fresh avocado slices, a touch of hot sauce, and a hint of pesto.",30,images/7a59759684fb8308.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/da5dbd57d80c3bbdc3f24d269206210e.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Avocado Tuna,"A smooth blend of archi special tuna mix paired with creamy, lime-kissed mashed avocados.",30,images/25af44d72a5b536e.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/dc7decdfc8606f058569db60e35fd5b4.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Halloumi Eggplant,"Grilled halloumi paired with a slice of smokey grilled eggplant, fresh baby rocca, and a rich touch of archi red pesto.",29,images/d90b2b7bb1b5bde6.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/a0db3717389407bb3b04ae1c64dd9268.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Haloumi Zaatar,"Grilled halloumi layered with smooth labneh, a fragrant za’atar mix, fresh baby rocca, and a drizzle of special creamy balsamic sauce.",30,images/6b923c667afc6aca.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/95c33a8775a387f0f7fde0b474fa9239.png?width=1440&quality=75&webp=true
Archi,archi-115452,Sandwiches,Chicken Sandwich,"Ciabatta bread with maple sauce, avocado mix, pesto sauce, grilled chicken and fresh arugula leaves.",31,images/ebdeae2dc8b5f4c2.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/ac6682053c255169c95458d8af675b25.png?width=1440&quality=75&webp=true
Archi,archi-115452,Salads,Chicken Caesar Salad,"Fresh, crisp lettuce tossed in creamy caesar dressing, topped with tender grilled chicken, golden croutons, and a generous sprinkle of parmesan cheese.",39,images/c0474b28893835cd.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/4f85e00a1ead16972659dcf1c8ebab17.png?width=1440&quality=75&webp=true
Archi,archi-115452,Salads,Archi Salad,"A fresh mix of baby spinach, red and white cabbage, crisp lettuce, parmesan, and sesame seeds tossed with archi’s signature sauce.",38,images/ed1a73b434c2b740.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/43714416a96ef49c8089f92d224ec44c.png?width=1440&quality=75&webp=true
Archi,archi-115452,French Toast,French Toast,"Warm brioche topped with crispy flakes, rich pecan sauce, and a scoop of creamy vanilla ice cream",29,images/ff19ba26d8919f3e.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/de73bb8c3d2146f6732f6d0b1228a2b2.png?width=1440&quality=75&webp=true
Archi,archi-115452,Dessert,Cream & Crumble,"Layers of rich chocolate cream and delicate biscuit, finished with a buttery golden crumble for the perfect balance of creamy indulgence and satisfying crunch in every spoonful.",37,images/ca709470a436963f.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/a5a476aa631c9d723ea3af6f46fd5084.png?width=1440&quality=75&webp=true
Archi,archi-115452,Dessert,Tiramisu,"Layers of tiramisu cream, white and dark chocolate, and crispy biscuit fingers infused with coffee and finished with cocoa powder.",37,images/4e286e5bbeb60ada.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/b07a112be86c4b2e3d0ed8e971f3566d.png?width=1440&quality=75&webp=true
Archi,archi-115452,Dessert,Choco Pudding,"Moist chocolate cake drizzled with chocolate sauce, topped with crumbs and marshmallows",37,images/2fd98f59f9a445eb.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/f00377dd3a88429625dab838f9930168.png?width=1440&quality=75&webp=true
Archi,archi-115452,Dessert,Salted Brownie,"A rich brownie blend loaded with chocolate chips for a classic, fudgy treat.",9,images/2504b175f13f58c5.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/4f06d5ee30ca15b456e459e4db741686.png?width=1440&quality=75&webp=true
Archi,archi-115452,Acai,Acai Smoothie,"A rich,smoothie bursting with tropical flavor—featuring creamy coconut and sweet strawberry,granola,peanut butter perfectly blended for a refreshing treat. with a satisfying crunch and balanced taste, every sip is a moment of pure indulgence.",32,images/7d7303efa651bc6c.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/c90e796a5c0040a4d2c1202ee8792e41.png?width=1440&quality=75&webp=true
Archi,archi-115452,Acai,Acai Pure,Pure acai only bursting with tropical flavor - add ons must be selected,32,images/3588f668008ef075.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/485b7b003861440d7bca26b247db872b.png?width=1440&quality=75&webp=true
Archi,archi-115452,Shakes & Smoothies,Pink Classic Smoothie,"Fresh strawberries and banana, blended cold with creamy milk for a smooth pink blend you don’t have to think twice about.",30,images/1b952df6d8d50f39.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/9f7f744a6bd41571618d92cbded442f8.png?width=1440&quality=75&webp=true
Archi,archi-115452,Shakes & Smoothies,Espresso Shake,Brazilian coffee beans served with rich and creamy vanilla ice cream.,28,images/05e9bf87fed5ef97.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/45d70c4b6100e32bf872dcaf6fafee8f.png?width=1440&quality=75&webp=true
Archi,archi-115452,Fresh Juice,Orange Juice,Fresh orange juice served chilled for a refreshing boost any time of the day.,20,images/ea3493e59ba35052.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/5d970562634e19c44d37e2334dddb3df.png?width=1440&quality=75&webp=true
Archi,archi-115452,Fresh Juice,Orange Pomegranate,"A refreshing mix of orange, lemon, and pomegranate balanced with a touch of sugar.",20,images/daa88d0a555918d9.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/35b9c38ca4fd38e266fc1aa809db8dbf.png?width=1440&quality=75&webp=true
Archi,archi-115452,Fresh Juice,Pomegranate Juice,A vibrant mix of pomegranate and lemon sweetened lightly with sugar.,20,images/a9c7586e67c14418.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/f023a9b8065fa92d6ffa631d5fb8b722.png?width=1440&quality=75&webp=true
Archi,archi-115452,Fresh Juice,Green Juice,"A crisp blend of red apples, zesty ginger, and cool mint for unmatched freshness.",20,images/da11e88532e18b8c.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/8d2272ab6268374d9aefadf0f0b65786.png?width=1440&quality=75&webp=true
Archi,archi-115452,Fresh Juice,Beetroot Juice,"A healthy and uplifting blend of beetroot, red apples, and spinach for a naturally energizing drink.",20,images/56863bbcac832a4a.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/be00c703b0b14faf4cbab3dadb8e94ad.png?width=1440&quality=75&webp=true
Archi,archi-115452,Mojito,Blueberry Mojito,A tangy mix of blueberry syrup and lemon juice finished with soda.,24,images/605c2b019d32bde4.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/87fdffd561d214339c934b90e19d3e84.png?width=1440&quality=75&webp=true
Archi,archi-115452,Mojito,Passion Fruit Mojito,"A zesty blend of passion fruit syrup and sparkling kinza soda, brightened with fresh mint leaves.",24,images/ee7b0bd3f101fda2.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/66fc476cba2fc1a24f49f716bedcfe3b.png?width=1440&quality=75&webp=true
Archi,archi-115452,Mojito,Strawberry Mojito,A fizzy blend of strawberry syrup and lemon juice mixed with kinza soda and fresh mint.,24,images/69d02a8877926495.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/32b71b643ac4606b4aa5560914d7eaa8.png?width=1440&quality=75&webp=true
Archi,archi-115452,Ice Tea,Ice Tea Passion Fruit,"A soothing blend of red tea with lemon, mint, peach syrup, and a touch of sweetness",24,images/b6728855dce6f7c4.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/a7b16e89bbf61c6f31369e6170e9bfa9.png?width=1440&quality=75&webp=true
Archi,archi-115452,Ice Tea,Ice Tea Karkade,A floral hibiscus blend mixed with tea and apple juice for a naturally sweet and refreshing drink.,23,images/f294808af3bdbaef.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/ae714836026fe21ad029dc079b3810cb.png?width=1440&quality=75&webp=true
Archi,archi-115452,Ice Tea,Ice Tea Peach,A classic lemon-mint tea enhanced with peach syrup for a sweet and refreshing twist.,24,images/c4e8af4f4b7371ad.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/32751dfa9894da7e4deef20c2c7cca83.png?width=1440&quality=75&webp=true
Archi,archi-115452,Iced Coffee,Foamy Matcha,"A foamy matcha latte made with matcha powder, milk, and a touch of natural sweetener. an ideal revitalizing caffeine boost packed with antioxidants.",30,images/a5bb994aa0e4beb4.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/ca826353d01ae93af5d1e13a49e4f0eb.png?width=1440&quality=75&webp=true
Archi,archi-115452,Iced Coffee,Ice Chocolate,"Our iced chocolate is creamy, indulgent, and chilled to perfection, comfort, served cold.",24,images/8a083476768b37aa.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/23fdd2b0ad6258b7e09d4350feb6914b.png?width=1440&quality=75&webp=true
Archi,archi-115452,Iced Coffee,Ice Americano,"Premium brazilian coffee beans offering a smooth, full-bodied flavor with a naturally sweet finish.",16,images/92a7c64ab93651dd.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-ARCHI/0016f2febd22d307dceb7791940bc507.png?width=1440&quality=75&webp=true
